Symbol	mouse_inviro_colon_Untr_24hr_1	mouse_inviro_colon_Untr_24hr_2	mouse_inviro_colon_Untr_24hr_3	mouse_inviro_colon_Untr_72hr_1	mouse_inviro_colon_Untr_72hr_2	mouse_inviro_colon_Untr_72hr_3	mouse_inviro_colon_X1000_24hr_1	mouse_inviro_colon_X1000_24hr_2	mouse_inviro_colon_X1000_24hr_3	mouse_inviro_colon_X1000_72hr_1	mouse_inviro_colon_X1000_72hr_2	mouse_inviro_colon_X1000_72hr_3
CAT	3238.24617229382	6215.6707231323	5962.9836110709	3644.8727675054	4018.44798072687	3828.93724968908	6562.9757084154	8195.61882496493	8736.22678674355	6313.39803372839	5227.22650026142	5121.26228707838
CATSPER2	12.8814212378539	35.7468985687388	41.535016067423	19.837462785048	44.0076438683299	24.6910211945558	22.1303470070657	29.5663170356486	0	37.9719676537706	15.0369694362069	22.1939860761793
CATSPER4	0.715634513214103	17.1585113129946	15.3498972423085	10.4407698868674	26.1295385468209	4.57241133232515	35.4085552113051	22.1747377767364	29.2781654474649	141.836467412614	169.165906157327	75.4595526590097
CATSPERD	30.7722840682064	25.0228289981172	32.505664748418	18.7933857963613	34.3809717721327	29.263432526881	0	0.821286584323572	0	4.4672903122083	1.87962117952586	19.9745874685614
CAV2	216.837257503873	10.7240695706216	12.641091846607	15.6611548303011	11.0019109670825	10.0593049311153	13.2782082042394	27.9237438670015	13.2223972988551	68.1261772611767	107.138407232974	134.273615760885
CAVIN1	1067.72669371544	283.830374635786	252.82183693214	211.947628703408	276.423013047947	207.587474487562	154.027215169177	126.47813398583	85.0011254926399	213.313112407947	263.146965133621	147.590007406593
CBFA2T2	705.615630029106	574.81012898532	442.438214631245	715.192737250416	479.958365938973	545.031430813158	765.710006444473	724.374767373391	672.453348341774	875.588901192828	870.264606120474	684.684470450132
CBFA2T3	186.780607948881	100.806253963843	79.4582916072439	126.333315631095	185.657247569517	118.882694640454	60.1945438592187	46.8133353064436	86.8900393924764	20.1028064049374	31.9535600519396	78.7886505704366
CBFB	525.275732699152	243.078910267424	321.444906956578	317.399404560768	251.668713372012	292.63432526881	493.064131317424	304.697322784045	371.171581317861	622.070175975006	306.378252262715	527.107169309259
CBL	1583.69917774281	1572.14859905313	999.549191013853	1296.74361994893	621.60796964016	1216.26141439849	2334.30900230529	1754.26814411515	1620.68812605967	1870.67781823723	1733.01072752284	1733.35031254961
CBLB	792.923040641226	452.555735880233	400.000263431921	445.820874169237	310.80398482008	521.254891885067	379.756754641247	380.255688541814	457.117163760419	274.738354200811	389.081584161853	326.251595319836
CBLC	764.297660112662	612.701841468183	598.645992450031	617.049500313862	866.400488657745	726.098919573234	733.842306754299	546.976865159499	786.732639281879	1666.2992864537	2146.52738701853	1328.31006665933
CBLL1	141.695633616392	120.109579190962	83.0700321348459	183.757550008866	114.144826283481	149.975091700265	255.82681140168	254.598841140307	303.170680923749	253.518725217821	402.238932418534	220.830161457984
CBLN3	0	10.0091315992469	19.864572901811	18.7933857963613	9.62667209619717	9.1448226646503	6.1964971619784	0.821286584323572	26.4447945977102	3.35046773415623	7.51848471810344	7.76789512666277
CBR1	3489.43388643197	5228.34138466374	5435.66949404101	4765.16737636627	4853.21797535426	5623.15145649347	5222.76189366751	5690.69474277803	6449.69651099154	8822.8983666114	8212.06493334849	8783.26998964797
CBR3	635.483447734124	981.609834697568	944.470147967922	2478.63877114232	2524.93856694543	2573.3530978326	1073.76443678283	1300.09666298421	1384.57388858011	1876.26193112749	2550.64594061659	2402.49899274641
CBR4	170.321014144957	251.658165923921	293.453917867662	239.093630409263	177.405814344205	252.397105544348	58.4241160986534	93.6266706128872	61.3897017446844	34.6214999196144	56.3886353857758	75.4595526590097
CBS	124.520405299254	7.14937971374776	10.835221582806	56.3801573890839	82.5143322531186	57.6123827872969	15.0486359648047	0	0.944456949918222	0	1.87962117952586	4.43879721523587
CBSL	124.520405299254	7.14937971374776	10.835221582806	56.3801573890839	82.5143322531186	57.6123827872969	15.0486359648047	0	0.944456949918222	0	1.87962117952586	4.43879721523587
CBWD1	109.492080521758	67.9191072806037	78.5553564753434	85.6143130723126	63.2609880607242	87.7902975806429	129.241226521264	182.325621719833	118.057118739778	94.9299191344265	103.379164873922	189.758580951333
CBX1	633.336544194481	525.479408960461	427.088317388936	665.077041793452	892.530027204566	561.492111609529	546.176964134381	450.065048209318	730.065222286785	492.518756920966	477.423779599569	433.892427789306
CBX2	262.637866349576	441.116728338237	422.573641729434	656.724425883958	705.497540764164	583.439686004689	116.848232197307	134.690999829066	229.503038830128	73.710290151437	60.1478777448276	47.7170700637856
CBX3	470.171875181666	165.865609358948	332.280128539384	182.713473020179	312.179223690965	250.568141011418	99.1439545916543	169.185036370656	100.112436691331	87.112161088062	73.3052260015086	97.6535387351891
CBX4	94.4637557442616	371.767745114884	324.153712352279	396.749255700961	423.573572232675	434.379076570889	185.009700979069	200.393926574952	183.224648284135	125.084128741833	231.193405081681	133.163916457076
CBX5	1990.17958124842	2342.85173219514	2606.77372579674	3117.6138882186	1840.06960924454	3048.88387639441	1629.67875360032	1610.54299185853	1162.62650534933	1296.63101311846	1088.30066294547	1330.52946526695
CBX6	600.417356586633	371.767745114884	349.435896045493	1009.62244806008	3306.07424560828	783.711302360531	355.855979873616	256.241414308955	231.391952729964	705.831869328912	971.76414981487	517.119875574978
CBX7	1235.18516980754	910.11603756009	853.273699645972	993.961293229775	1089.18918574117	1116.5828473538	1042.78195097294	946.122145140755	854.733539675991	873.355256036724	1210.47603961465	776.789512666277
CBX8	1.43126902642821	107.240695706216	106.546345564259	152.435240348264	145.775320313843	135.343375436824	53.1128328169577	104.303396209094	75.5565559934577	54.7243063245517	114.656891951078	69.9110561399649
CBY1	53.6725884910577	87.9373704790975	90.2935131900499	107.539929834734	114.144826283481	132.599928637429	77.8988214648713	59.1326340712972	85.9455824425582	104.981322336895	75.1848471810344	36.6200770256959
CC2D1A	738.534817636954	774.277822998883	808.126943050947	717.280891227789	860.899533174204	748.046493968395	472.704212070923	310.44632887431	418.394428813772	268.037418732498	595.839913909698	358.432875130296
CC2D1B	664.824462775902	506.891021704716	636.569267989852	581.550882698513	1965.21634649511	617.275529863895	336.381274507399	292.378024019192	313.55970737285	163.056096395603	357.128024109914	203.074972597041
CC2D2A	56.5351265439142	142.27265630358	165.237129137791	234.917322454516	122.396259508793	234.107460215048	107.110879514198	41.0643292161786	56.6674169950933	55.8411289026038	15.0369694362069	34.400678418078
CCAR1	911.002735321553	655.59811975067	396.388522904319	697.443428442741	877.402399624827	649.282409190172	1156.08932764911	1079.17057180117	1032.29144626062	1000.67302993466	945.449453301508	1125.23509406229
CCAR2	580.379590216638	559.79643158645	734.989197367006	792.454434413234	917.284326880501	983.068436449908	685.155543338754	450.886334793641	353.226899269415	820.864594868276	857.107257863793	668.038980892998
CCDC107	479.475123853449	724.232165002648	974.267007320639	425.983411384189	675.242285604687	511.195586953952	327.529135704572	299.769603278104	538.340461453386	271.387886466655	234.952647440733	297.399413420803
CCDC112	0	2.8597518854991	5.417610791403	2.08815397737348	9.62667209619717	8.23034039818527	11.5077804436742	0	0	48.0233708562393	16.9165906157328	19.9745874685614
CCDC115	438.683956600245	606.26739972581	762.077251324021	685.958581567187	693.120390926196	662.999643187147	958.686632346086	896.023663497017	1185.29347214737	1120.17304578623	1071.38407232974	1141.88058361943
CCDC116	191.074415028166	159.431167616575	123.702113070368	131.553700574529	152.651514668269	156.37646756552	185.894914859352	184.789481472804	246.503263928656	81.5280481978016	107.138407232974	29.9618812028421
CCDC117	272.656749534573	148.707098045953	157.110712950687	187.933857963613	152.651514668269	230.449531149188	208.9104757467	302.233463031075	174.724535734871	202.144886627426	201.119466209267	218.610762850366
